"Aimard_BanditsArizona" "Aimard_GrandChefAucas" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_ErrantsNuit" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_MadameBovary" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_MannequinOsier" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_Lerouge" "Gaboriau_MonsieurLecoq" "Huysmans_ARebours" "Huysmans_SœursVatard" "Malot_Cara" "Malot_ClotildeMartory" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_PierreJean" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_JardinSupplices" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_CordePendu" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_MaisonRoulante" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_DeuxAnsVacances" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Nana" "Zola_Oeuvre"
"dirigeait" 0 0.00300898181070495 0.00113069730102554 0.00297484028826202 0.000987937285741101 0.000715202706327041 0.00135187200475859 0.000844330741237958 0 0 0 0 0.000799731290286464 0.000787259000338521 0.00265320355377665 0 0 0.00357098219865374 0.00205006252690707 0.00322036991315736 0.000910672167126556 0.00222687391439897 0.00130551711532938 0 0 0.00211173172560158 0.00190916206876802 0.00166952340671816 0.0042338436526216 0 0.00193866077313792 0 0.00798887947976417 0.00404092650362875 0.00477545145071393 0.00171343389286469 0.0039964564752586 0
"dresser" 0 0.000501496968450826 0.00113069730102554 0.00148742014413101 0.0019758745714822 0.0017880067658176 0 0.000844330741237958 0.00095740504935423 0.00673514059605994 0 0.00372842175906939 0.00319892516114585 0.00314903600135409 0.0015161163164438 0 0 0.0026782366489903 0.00205006252690707 0.00858765310175295 0.000910672167126556 0 0.00261103423065876 0.0025958855214485 0 0 0 0.00222603120895755 0.00338707492209728 0.0036291712787385 0.00193866077313792 0 0 0.00565729710508025 0.00068220735010199 0.00342686778572938 0.000666076079209767 0.000715502067800976
"enfermer" 0.00141488744570369 0.000501496968450826 0 0 0 0.00035760135316352 0 0.00337732296495183 0 0.00336757029802997 0.00189300723128762 0 0.00319892516114585 0.000787259000338521 0.0022741744746657 0.00147195195548817 0.00440612745458017 0.000892745549663435 0.00205006252690707 0.00214691327543824 0 0.0066806217431969 0.00130551711532938 0 0 0.00105586586280079 0.00572748620630405 0.0105736482425484 0 0.00181458563936925 0.00193866077313792 0.00411099691675231 0 0.00080818530072575 0.00136441470020398 0.00228457852381959 0.00266430431683907 0.0028620082712039
"étouffait" 0.00141488744570369 0 0.00113069730102554 0 0.0019758745714822 0.00250320947214464 0.00337968001189647 0.0059103151886657 0.00478702524677115 0 0 0.00186421087953469 0.00159946258057293 0.00157451800067704 0.0015161163164438 0.00588780782195269 0.00293741830305345 0.000892745549663435 0.00410012505381414 0.00107345663771912 0.00182134433425311 0 0.00261103423065876 0 0.00156101216028473 0.00105586586280079 0 0 0 0 0 0 0 0 0.00136441470020398 0.00456915704763917 0.0039964564752586 0.00429301240680586
"fît" 0 0.00150449090535248 0 0 0.0019758745714822 0.00035760135316352 0.00405561601427577 0.00506598444742775 0 0.00168378514901499 0.00757202892515049 0.00745684351813877 0.000799731290286464 0 0.00113708723733285 0.00441585586646452 0.00587483660610689 0.00624921884764404 0.00205006252690707 0.00644073982631472 0.000910672167126556 0 0 0 0 0.00211173172560158 0 0 0.00254030619157296 0.0036291712787385 0.00193866077313792 0 0.00159777589595283 0.003232741202903 0 0.000571144630954897 0.00133215215841953 0.00429301240680586
"fixement" 0 0.00300898181070495 0.00226139460205109 0.00148742014413101 0.000987937285741101 0 0.00135187200475859 0.00168866148247592 0.00287221514806269 0.00168378514901499 0 0.00186421087953469 0.000799731290286464 0.00157451800067704 0.000758058158221899 0 0 0 0 0 0.000910672167126556 0.00445374782879793 0.00261103423065876 0.00389382828217276 0.00312202432056946 0 0.00190916206876802 0.00111301560447877 0 0 0 0 0.00159777589595283 0 0.00409324410061194 0.00456915704763917 0.011323293346566 0.00357751033900488
"forcer" 0 0.00150449090535248 0.00113069730102554 0.000743710072065506 0 0.00286081082530816 0 0 0.00095740504935423 0 0 0.00186421087953469 0.00239919387085939 0.00393629500169261 0.00189514539555475 0.00294390391097635 0.00146870915152672 0.000892745549663435 0.00410012505381414 0.00644073982631472 0.00364268866850622 0 0.00261103423065876 0.00129794276072425 0 0.00105586586280079 0 0.00222603120895755 0.00338707492209728 0 0.00193866077313792 0 0.0047933276878585 0.00404092650362875 0.00068220735010199 0.00399801241668428 0 0.00143100413560195
"galant" 0 0.000501496968450826 0 0.0104119410089171 0.000987937285741101 0.00143040541265408 0.000675936002379295 0.000844330741237958 0 0.00336757029802997 0.00567902169386287 0 0.00239919387085939 0.00157451800067704 0 0 0.00293741830305345 0.00178549109932687 0 0 0.00364268866850622 0.00445374782879793 0 0.00129794276072425 0.00156101216028473 0 0.0152732965501441 0.000556507802239387 0.000846768730524319 0.00181458563936925 0 0 0 0 0 0.00742488020241366 0.00466253255446837 0
"horribles" 0.00424466233711108 0.00250748484225413 0.00113069730102554 0 0 0.000715202706327041 0.000675936002379295 0.000844330741237958 0.00861664544418807 0.00168378514901499 0 0.00559263263860408 0.00399865645143232 0.000787259000338521 0.00379029079110949 0.00147195195548817 0 0.000892745549663435 0 0 0 0 0.00130551711532938 0.00389382828217276 0.00936607296170837 0.00739106103960553 0 0.00166952340671816 0 0 0 0 0.00798887947976417 0.00080818530072575 0.00272882940040796 0 0 0.000715502067800976
"humaines" 0 0.00100299393690165 0.00113069730102554 0.000743710072065506 0.000987937285741101 0.00143040541265408 0.00135187200475859 0.000844330741237958 0.00095740504935423 0 0.0132510506190134 0.00372842175906939 0.00239919387085939 0.00157451800067704 0.00416931987022044 0.00588780782195269 0 0 0.00205006252690707 0 0.000910672167126556 0.00222687391439897 0.00261103423065876 0.00519177104289701 0.00780506080142364 0.00739106103960553 0 0.00166952340671816 0.00169353746104864 0 0.00193866077313792 0 0 0 0.00272882940040796 0 0 0.00143100413560195
"immobilité" 0.00141488744570369 0.000501496968450826 0.00339209190307663 0.00297484028826202 0.0029638118572233 0.00321841217847168 0 0.000844330741237958 0.00287221514806269 0.00336757029802997 0 0.00745684351813877 0.000799731290286464 0.00314903600135409 0.00189514539555475 0.00147195195548817 0 0.000892745549663435 0 0 0 0 0.00130551711532938 0.00778765656434551 0.00156101216028473 0.00105586586280079 0 0 0 0.00181458563936925 0.00193866077313792 0 0.00159777589595283 0.00080818530072575 0.00136441470020398 0.00342686778572938 0.0019982282376293 0.00572401654240781
"légères" 0 0.00100299393690165 0.00452278920410217 0 0 0.00107280405949056 0.00202780800713788 0.000844330741237958 0.00382962019741692 0.00336757029802997 0.00757202892515049 0.00372842175906939 0.00239919387085939 0.000787259000338521 0.00113708723733285 0.00588780782195269 0.00146870915152672 0.00178549109932687 0.00205006252690707 0.00214691327543824 0.00182134433425311 0.0066806217431969 0.00130551711532938 0.00129794276072425 0.00624404864113891 0.00211173172560158 0 0 0 0 0.00387732154627583 0.00205549845837616 0.00159777589595283 0.00242455590217725 0.00272882940040796 0.000571144630954897 0.00466253255446837 0.000715502067800976
"molle" 0.00141488744570369 0.00100299393690165 0 0.00223113021619652 0 0.00035760135316352 0 0.00168866148247592 0.00382962019741692 0.00168378514901499 0.00189300723128762 0 0.00159946258057293 0.000787259000338521 0.000758058158221899 0 0 0.000892745549663435 0 0 0.00364268866850622 0.00222687391439897 0.00391655134598815 0.00129794276072425 0.0124880972822778 0.00844692690240632 0 0 0 0 0 0.00411099691675231 0 0.0016163706014515 0.00068220735010199 0.00685373557145876 0.00599468471288791 0.00214650620340293
"ouvrages" 0.00424466233711108 0.000501496968450826 0 0 0.0029638118572233 0.00035760135316352 0.00540748801903436 0.00506598444742775 0.00382962019741692 0.00841892574507493 0.00189300723128762 0.00372842175906939 0.000799731290286464 0 0.000758058158221899 0.0235512312878108 0.00146870915152672 0 0 0 0 0 0 0.0025958855214485 0.00156101216028473 0.00105586586280079 0 0 0.00169353746104864 0 0.00387732154627583 0.0102774922918808 0 0.0016163706014515 0.00272882940040796 0.00114228926190979 0 0
"pardieu" 0.0339572986968887 0.00902694543211486 0.0079148811071788 0 0 0.00607922300377985 0 0 0 0.00168378514901499 0 0 0 0 0.000379029079110949 0 0 0 0 0 0 0 0 0 0 0 0.00190916206876802 0.00111301560447877 0.00254030619157296 0 0 0 0 0 0 0 0.000666076079209767 0
"payait" 0 0 0 0.00148742014413101 0 0.00143040541265408 0.00202780800713788 0.00168866148247592 0.00191481009870846 0 0 0 0.00159946258057293 0.00236177700101556 0.0022741744746657 0 0.00293741830305345 0.00535647329798061 0 0.00107345663771912 0 0.00222687391439897 0 0 0 0 0.00190916206876802 0.00111301560447877 0.00169353746104864 0 0 0 0 0 0 0.00628259094050386 0.00999114118814651 0.00715502067800976
"population" 0.00848932467422217 0.00351047877915578 0.00904557840820434 0 0.0039517491429644 0.000715202706327041 0 0.00168866148247592 0.00095740504935423 0 0 0 0 0 0.000758058158221899 0 0.00293741830305345 0 0.00205006252690707 0 0.000910672167126556 0 0 0.00519177104289701 0.00156101216028473 0 0.00190916206876802 0.00278253901119694 0.00338707492209728 0 0.00193866077313792 0 0.0271621902311982 0.0016163706014515 0 0.00228457852381959 0 0
"provision" 0 0.00100299393690165 0.00339209190307663 0.000743710072065506 0 0.00214560811898112 0.000675936002379295 0.00759897667114162 0.00095740504935423 0 0 0 0.000799731290286464 0.00157451800067704 0.000379029079110949 0 0 0 0.00205006252690707 0 0 0 0 0 0 0.00105586586280079 0 0 0 0.00181458563936925 0.00193866077313792 0.00411099691675231 0 0.0153555207137893 0.00886869555132587 0.00514030167859407 0 0.000715502067800976
"refus" 0.00141488744570369 0.00100299393690165 0 0.000743710072065506 0.0019758745714822 0.0017880067658176 0.00270374400951718 0.000844330741237958 0 0 0 0.00186421087953469 0.000799731290286464 0.00157451800067704 0.0030322326328876 0.00147195195548817 0.00587483660610689 0.0026782366489903 0.00410012505381414 0.00429382655087648 0 0.00222687391439897 0.00130551711532938 0.0025958855214485 0 0.00211173172560158 0 0.000556507802239387 0.000846768730524319 0 0 0.00205549845837616 0.00319555179190567 0 0.00068220735010199 0.00285572315477448 0.00466253255446837 0.00643951861020878
"remplacer" 0.00424466233711108 0.00100299393690165 0.00339209190307663 0.00148742014413101 0 0.00143040541265408 0.000675936002379295 0.00253299222371387 0.00095740504935423 0 0 0 0 0.00236177700101556 0.000758058158221899 0.00294390391097635 0.00146870915152672 0.00446372774831717 0.00205006252690707 0.00858765310175295 0.00273201650137967 0 0 0 0.00156101216028473 0 0 0.00166952340671816 0.00169353746104864 0.00181458563936925 0 0 0.00159777589595283 0.0080818530072575 0.00272882940040796 0.00342686778572938 0.0019982282376293 0
"représentant" 0 0.00100299393690165 0.00339209190307663 0 0.000987937285741101 0.0017880067658176 0.00743529602617224 0.00168866148247592 0.00287221514806269 0.00336757029802997 0.00378601446257525 0.00372842175906939 0.00239919387085939 0.000787259000338521 0 0.00588780782195269 0.00146870915152672 0.000892745549663435 0.00410012505381414 0.00107345663771912 0.00455336083563278 0 0 0.00389382828217276 0.00156101216028473 0.00211173172560158 0 0.00667809362687265 0 0.00181458563936925 0.00193866077313792 0.00205549845837616 0.00159777589595283 0 0 0.000571144630954897 0 0.000715502067800976
"retombait" 0.00141488744570369 0.00100299393690165 0.00113069730102554 0.00223113021619652 0.0019758745714822 0.00035760135316352 0.00270374400951718 0.0059103151886657 0.0114888605922508 0 0 0 0 0.000787259000338521 0.000758058158221899 0 0.00146870915152672 0 0 0 0 0.00445374782879793 0.00130551711532938 0.00129794276072425 0.00156101216028473 0.00211173172560158 0 0.00222603120895755 0.000846768730524319 0 0 0 0.00159777589595283 0 0.00136441470020398 0.00342686778572938 0.00466253255446837 0.00715502067800976
"sèches" 0 0.00551646665295908 0.00565348650512771 0.000743710072065506 0.0029638118572233 0.00143040541265408 0 0.00168866148247592 0.00861664544418807 0 0.00378601446257525 0.00186421087953469 0.000799731290286464 0.000787259000338521 0.0015161163164438 0.00294390391097635 0.00146870915152672 0.000892745549663435 0.00205006252690707 0 0 0 0.00130551711532938 0.00389382828217276 0.00156101216028473 0.00316759758840237 0.00190916206876802 0 0 0 0 0.00205549845837616 0 0.0048491118043545 0.00068220735010199 0.00285572315477448 0.000666076079209767 0.00214650620340293
"sonnait" 0 0.00100299393690165 0 0.00223113021619652 0.0039517491429644 0.00250320947214464 0.00135187200475859 0.00337732296495183 0 0.00336757029802997 0 0 0.000799731290286464 0.00157451800067704 0.000758058158221899 0 0.00293741830305345 0.00178549109932687 0.00205006252690707 0 0.00182134433425311 0 0.00261103423065876 0.00129794276072425 0.00624404864113891 0.00105586586280079 0.00381832413753604 0.00111301560447877 0.00169353746104864 0 0.00387732154627583 0.00822199383350463 0 0 0 0.00342686778572938 0.00532860863367814 0.00357751033900488
"suit" 0 0.00250748484225413 0 0.00297484028826202 0.000987937285741101 0.00321841217847168 0.00202780800713788 0 0 0.00168378514901499 0.00189300723128762 0 0.00479838774171878 0.00314903600135409 0.0022741744746657 0.00294390391097635 0 0.00178549109932687 0.00205006252690707 0 0.00273201650137967 0.00222687391439897 0.00391655134598815 0.00129794276072425 0 0.00316759758840237 0.00381832413753604 0.00222603120895755 0.00254030619157296 0.00181458563936925 0.00581598231941375 0 0 0.00080818530072575 0.00068220735010199 0.000571144630954897 0 0.00214650620340293
"surrisy" 0 0 0 0 0 0.026820101487264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"suspendu" 0.00424466233711108 0.0020059878738033 0.00226139460205109 0 0.0029638118572233 0.00107280405949056 0.00337968001189647 0.00506598444742775 0.00574443029612538 0 0.00378601446257525 0.00186421087953469 0.000799731290286464 0.00157451800067704 0.0015161163164438 0.00147195195548817 0.00293741830305345 0.00446372774831717 0 0 0 0 0.00130551711532938 0 0.00156101216028473 0 0 0.00278253901119694 0.00169353746104864 0.00181458563936925 0.00193866077313792 0 0 0.00565729710508025 0.00341103675050995 0.00114228926190979 0 0
"terminée" 0.00424466233711108 0.00501496968450826 0.00339209190307663 0 0 0.000715202706327041 0.00270374400951718 0 0.00191481009870846 0.00168378514901499 0 0.00186421087953469 0.00319892516114585 0.00157451800067704 0.0022741744746657 0.00147195195548817 0.00293741830305345 0.000892745549663435 0 0 0.00182134433425311 0 0 0 0 0 0.00190916206876802 0.00111301560447877 0.00169353746104864 0.00181458563936925 0.00193866077313792 0.00205549845837616 0.0047933276878585 0.003232741202903 0.00886869555132587 0 0 0.00214650620340293
"trahison" 0.00141488744570369 0.00601796362140991 0.00452278920410217 0.00148742014413101 0.000987937285741101 0.0035760135316352 0.00202780800713788 0 0.00574443029612538 0 0.00378601446257525 0 0.000799731290286464 0.00157451800067704 0.00454834894933139 0 0.00146870915152672 0 0.0102503126345354 0 0 0.00222687391439897 0.00130551711532938 0.0025958855214485 0 0.00105586586280079 0.00763664827507207 0.000556507802239387 0.000846768730524319 0 0 0 0 0 0 0 0.000666076079209767 0.000715502067800976
"ulmen" 0 0.0376122726338119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"abattre" 0.00282977489140739 0.00351047877915578 0.00452278920410217 0.000743710072065506 0 0.000715202706327041 0.000675936002379295 0 0.00765924039483384 0 0 0 0.00159946258057293 0.00236177700101556 0.000758058158221899 0.00147195195548817 0.00146870915152672 0.00178549109932687 0.00205006252690707 0.00107345663771912 0.000910672167126556 0.00222687391439897 0.00130551711532938 0.0025958855214485 0 0 0 0 0 0.00544375691810775 0.00193866077313792 0 0 0.0113145942101605 0.00204662205030597 0.00399801241668428 0 0.00214650620340293
"agi" 0.00282977489140739 0.00351047877915578 0.00452278920410217 0.000743710072065506 0.000987937285741101 0.00250320947214464 0.000675936002379295 0.000844330741237958 0 0 0.00378601446257525 0.00186421087953469 0.00319892516114585 0.00472355400203113 0.0022741744746657 0.00588780782195269 0.00440612745458017 0.000892745549663435 0.00820025010762828 0.00214691327543824 0 0 0 0 0.00156101216028473 0.00105586586280079 0 0.00278253901119694 0 0.00181458563936925 0 0.00205549845837616 0.0047933276878585 0.0016163706014515 0 0 0 0.00214650620340293
"annonce" 0.00424466233711108 0.00150449090535248 0.00339209190307663 0.00148742014413101 0.00493968642870551 0.00107280405949056 0.00135187200475859 0 0 0.00336757029802997 0.00378601446257525 0.00186421087953469 0.00399865645143232 0.00708533100304669 0.00189514539555475 0 0.00146870915152672 0.0026782366489903 0.00410012505381414 0 0.000910672167126556 0.00222687391439897 0.00130551711532938 0 0.00312202432056946 0.00105586586280079 0.00190916206876802 0 0.00592738111367023 0 0 0 0 0 0.00272882940040796 0.000571144630954897 0.00133215215841953 0.00143100413560195
"appuyée" 0.00141488744570369 0.00150449090535248 0.00226139460205109 0.00223113021619652 0.0019758745714822 0.0017880067658176 0.00270374400951718 0.00337732296495183 0.00382962019741692 0 0 0.00372842175906939 0.00159946258057293 0.00157451800067704 0.0015161163164438 0 0.00293741830305345 0.00357098219865374 0 0.00429382655087648 0.000910672167126556 0.00222687391439897 0.00652758557664691 0 0 0.00105586586280079 0 0 0 0.0036291712787385 0 0.00411099691675231 0.00319555179190567 0.0016163706014515 0 0.00285572315477448 0.00333038039604884 0
"auxquelles" 0.00282977489140739 0.00300898181070495 0 0 0 0.000715202706327041 0.00135187200475859 0.00253299222371387 0 0.00168378514901499 0.00567902169386287 0.00372842175906939 0.000799731290286464 0.00157451800067704 0.000379029079110949 0 0.00146870915152672 0.00178549109932687 0.00205006252690707 0.00429382655087648 0.000910672167126556 0.00222687391439897 0.00261103423065876 0.00389382828217276 0.00624404864113891 0.00633519517680474 0.00190916206876802 0.00111301560447877 0 0.0036291712787385 0 0.00411099691675231 0.00639110358381133 0.003232741202903 0.00545765880081592 0.000571144630954897 0 0
"bonnemort" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0422647026906624 0 0
"cachot" 0 0 0.00113069730102554 0.00148742014413101 0.00987937285741101 0.00464881759112577 0.00135187200475859 0 0.00095740504935423 0 0.00189300723128762 0 0.000799731290286464 0.00157451800067704 0.00720155250310804 0 0 0 0 0 0 0 0 0.00129794276072425 0 0.00105586586280079 0 0.00779110923135142 0.0042338436526216 0 0 0 0 0 0 0 0.000666076079209767 0
"cadre" 0 0 0 0.00297484028826202 0.000987937285741101 0.0035760135316352 0.00405561601427577 0 0.00095740504935423 0.00505135544704496 0 0 0.000799731290286464 0.000787259000338521 0.000758058158221899 0.00735975977744086 0.00734354575763362 0.000892745549663435 0 0.00322036991315736 0.000910672167126556 0.0111343695719948 0.00130551711532938 0 0 0 0.00381832413753604 0.00166952340671816 0 0.00544375691810775 0 0.00411099691675231 0 0.0016163706014515 0 0 0.00266430431683907 0.00572401654240781
"causa" 0 0.00300898181070495 0.00226139460205109 0 0.0019758745714822 0 0.00743529602617224 0.00253299222371387 0 0.00673514059605994 0.00189300723128762 0.00372842175906939 0.000799731290286464 0 0.000379029079110949 0 0.00440612745458017 0.00178549109932687 0 0 0.00273201650137967 0 0.00130551711532938 0.00129794276072425 0.00156101216028473 0.00422346345120316 0 0 0 0.00181458563936925 0.00387732154627583 0.00616649537512847 0.00159777589595283 0 0 0.00171343389286469 0.00732683687130744 0.00357751033900488
"céder" 0 0.000501496968450826 0 0.000743710072065506 0.000987937285741101 0.00143040541265408 0.00270374400951718 0.00253299222371387 0.00191481009870846 0 0 0.00186421087953469 0 0.00314903600135409 0.00189514539555475 0.00147195195548817 0.00293741830305345 0.00178549109932687 0.00615018758072121 0.00322036991315736 0.00546403300275934 0 0.00261103423065876 0 0 0 0 0.00222603120895755 0 0.00181458563936925 0.00193866077313792 0 0.00319555179190567 0.00080818530072575 0.00068220735010199 0.00856716946432345 0.0019982282376293 0.000715502067800976
"centaine" 0.00282977489140739 0.00300898181070495 0 0.00223113021619652 0.000987937285741101 0.0017880067658176 0 0.00168866148247592 0 0 0 0 0 0.00157451800067704 0.00113708723733285 0 0 0 0 0 0.00182134433425311 0 0 0 0 0.00105586586280079 0.00190916206876802 0.00166952340671816 0.00169353746104864 0 0 0.00205549845837616 0.0111844312716698 0.012930964811612 0.00204662205030597 0.00628259094050386 0.00133215215841953 0.000715502067800976
"charger" 0.00282977489140739 0.00351047877915578 0.00113069730102554 0.00223113021619652 0.000987937285741101 0.00143040541265408 0 0.000844330741237958 0.00287221514806269 0 0.00189300723128762 0 0 0.00236177700101556 0.0015161163164438 0 0 0.00446372774831717 0.00615018758072121 0.00107345663771912 0.000910672167126556 0 0.00130551711532938 0.0025958855214485 0 0.00105586586280079 0.00572748620630405 0.00556507802239387 0.00169353746104864 0.00181458563936925 0 0.00822199383350463 0 0 0.00136441470020398 0.00228457852381959 0.0019982282376293 0.000715502067800976
"commande" 0.00141488744570369 0.00551646665295908 0.00226139460205109 0.00148742014413101 0.000987937285741101 0.00107280405949056 0.00202780800713788 0.00168866148247592 0 0.00168378514901499 0.00189300723128762 0.00186421087953469 0.00159946258057293 0.00314903600135409 0.00454834894933139 0.00294390391097635 0 0.000892745549663435 0.00615018758072121 0.00107345663771912 0.000910672167126556 0 0 0 0 0.00211173172560158 0.00190916206876802 0.00612158582463326 0 0 0.00387732154627583 0 0 0.00080818530072575 0 0 0.00133215215841953 0.000715502067800976
"commettre" 0 0.00300898181070495 0.0079148811071788 0.00297484028826202 0.0019758745714822 0.00143040541265408 0.000675936002379295 0.00168866148247592 0.00095740504935423 0.00168378514901499 0.00189300723128762 0 0.00239919387085939 0.00551081300236965 0.00189514539555475 0.00147195195548817 0.00440612745458017 0 0.00205006252690707 0.00214691327543824 0.00546403300275934 0.00445374782879793 0.00130551711532938 0.0025958855214485 0.00312202432056946 0.00105586586280079 0 0 0.000846768730524319 0 0 0 0 0.00404092650362875 0.00068220735010199 0.000571144630954897 0.000666076079209767 0
"couches" 0 0 0 0 0.000987937285741101 0.00107280405949056 0.000675936002379295 0.00337732296495183 0 0.00168378514901499 0 0.00186421087953469 0 0 0 0.00294390391097635 0 0.000892745549663435 0 0 0 0 0.00130551711532938 0.0025958855214485 0.00156101216028473 0 0 0 0 0 0 0 0 0.00080818530072575 0.0300171234044876 0.00285572315477448 0.00133215215841953 0.0028620082712039
"danse" 0 0.000501496968450826 0.00678418380615325 0.000743710072065506 0.00493968642870551 0.00321841217847168 0.00337968001189647 0.000844330741237958 0.00095740504935423 0 0 0.00559263263860408 0 0.00157451800067704 0.000379029079110949 0.00441585586646452 0.00587483660610689 0.000892745549663435 0 0.00107345663771912 0.000910672167126556 0 0.00261103423065876 0 0.00156101216028473 0.00105586586280079 0.00381832413753604 0.00222603120895755 0 0.00181458563936925 0.00581598231941375 0.00205549845837616 0 0 0 0.00228457852381959 0.00333038039604884 0.00357751033900488
"dessin" 0 0 0 0 0.000987937285741101 0.00143040541265408 0.00405561601427577 0.00168866148247592 0.00095740504935423 0.00168378514901499 0.00567902169386287 0 0.00159946258057293 0.00236177700101556 0.000758058158221899 0.00735975977744086 0 0.000892745549663435 0.0102503126345354 0.00322036991315736 0 0.00445374782879793 0.00261103423065876 0.00129794276072425 0.00156101216028473 0.0105586586280079 0 0 0 0 0 0 0 0 0.00068220735010199 0.000571144630954897 0 0.0121635351526166
"devenus" 0 0.00150449090535248 0.00113069730102554 0 0.0029638118572233 0.000715202706327041 0 0.00253299222371387 0.00191481009870846 0.00168378514901499 0.00189300723128762 0.00186421087953469 0.00159946258057293 0.00157451800067704 0.0030322326328876 0.00441585586646452 0.00293741830305345 0 0.00410012505381414 0.00107345663771912 0.00273201650137967 0.00445374782879793 0.00522206846131753 0.00389382828217276 0 0.00316759758840237 0.00190916206876802 0.00166952340671816 0.00169353746104864 0 0 0.00205549845837616 0.00159777589595283 0.0016163706014515 0.00068220735010199 0.00342686778572938 0.000666076079209767 0.0028620082712039
"différents" 0.00141488744570369 0.0020059878738033 0 0.00223113021619652 0.000987937285741101 0.00214560811898112 0.00405561601427577 0.00422165370618979 0 0.00336757029802997 0.00189300723128762 0.00186421087953469 0 0 0.0022741744746657 0 0.00146870915152672 0.000892745549663435 0.00205006252690707 0 0.00455336083563278 0 0.00130551711532938 0 0.00156101216028473 0.00316759758840237 0 0.0044520624179151 0.00254030619157296 0 0.00387732154627583 0.00411099691675231 0.00319555179190567 0.0016163706014515 0.00136441470020398 0.00171343389286469 0 0.000715502067800976
"écouté" 0.00282977489140739 0.00250748484225413 0.00226139460205109 0.000743710072065506 0.000987937285741101 0.00143040541265408 0.00405561601427577 0.000844330741237958 0.00095740504935423 0.00168378514901499 0 0.00559263263860408 0.00159946258057293 0.00157451800067704 0.0022741744746657 0 0 0.00178549109932687 0.00205006252690707 0 0.00273201650137967 0.00445374782879793 0 0.00389382828217276 0 0.00211173172560158 0.00381832413753604 0.00333904681343632 0 0.00181458563936925 0 0 0 0.00080818530072575 0 0.00456915704763917 0.000666076079209767 0.00357751033900488
"étendus" 0.00282977489140739 0.00451347271605743 0.00452278920410217 0 0 0.00035760135316352 0.00202780800713788 0.000844330741237958 0.00861664544418807 0.00168378514901499 0 0.00559263263860408 0.000799731290286464 0 0.00341126171199854 0 0 0.000892745549663435 0 0.00107345663771912 0.000910672167126556 0.00222687391439897 0.00130551711532938 0 0.00156101216028473 0.00105586586280079 0 0 0.00254030619157296 0.00181458563936925 0 0 0.00319555179190567 0.0048491118043545 0.00477545145071393 0 0.000666076079209767 0.0028620082712039
"étoffes" 0.00141488744570369 0.000501496968450826 0 0.000743710072065506 0.000987937285741101 0.000715202706327041 0.00405561601427577 0.00337732296495183 0.00670183534547961 0.00505135544704496 0 0.00559263263860408 0.000799731290286464 0.000787259000338521 0 0.0103036636884172 0.00440612745458017 0.000892745549663435 0 0.00107345663771912 0.00273201650137967 0.00890749565759587 0.00130551711532938 0.0025958855214485 0.00624404864113891 0.00316759758840237 0 0 0 0 0 0 0.00319555179190567 0.00080818530072575 0.00204662205030597 0 0.0039964564752586 0.00143100413560195
"éveillé" 0.00141488744570369 0.0020059878738033 0.00113069730102554 0.00520597050445854 0.00493968642870551 0.00393361488479872 0 0.000844330741237958 0 0 0.00189300723128762 0 0.00479838774171878 0.00393629500169261 0.0030322326328876 0.00147195195548817 0 0.00178549109932687 0.00205006252690707 0 0.00182134433425311 0 0.00130551711532938 0.00129794276072425 0 0.00211173172560158 0.00190916206876802 0.00278253901119694 0.00169353746104864 0.00181458563936925 0.00193866077313792 0 0 0 0 0 0.000666076079209767 0.00214650620340293
"feuillage" 0.00424466233711108 0.00451347271605743 0.00113069730102554 0.000743710072065506 0.0019758745714822 0.0017880067658176 0.00270374400951718 0.0059103151886657 0.00191481009870846 0.00505135544704496 0.00378601446257525 0.00559263263860408 0 0 0.000379029079110949 0.00147195195548817 0 0.000892745549663435 0.00410012505381414 0.00107345663771912 0 0 0.00261103423065876 0 0.00624404864113891 0.00211173172560158 0 0.00333904681343632 0 0 0 0.00205549845837616 0 0.00404092650362875 0.00136441470020398 0.000571144630954897 0.00133215215841953 0.000715502067800976
