"Aimard_BanditsArizona" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_MonsieurLecoq" "Malot_Cara" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Oeuvre"
"soit" 0.0466590731312355 0.0373330990864371 0.0173675183987148 0.0236601566441547 0.00464129425805596 0.00281106811218036 0.0131175496417269 0.0438316135512739 0.0248667298696051 0.0169308741852017 0.0173265182361604 0.014660453426881 0.0250020090900162 0.00640754552561096 0.0190157450368905 0.00309428279681908 0.0371636687973837 0.0197794590317955 0.0124131082423039 0.00804618510248828 0.0390478570536049 0.0357952511633457 0.00168022985544422 0.00421585160202361
"blanche" 0.00411697704099137 0.00109803232607168 0 0.000695886960122198 0 0.000937022704060119 0 0.00182631723130308 0 0.121092556672421 0.00173265182361604 0.00104717524477721 0.00178585779214401 0 0.0012677163357927 0.00103142759893969 0 0 0 0.313801218997043 0 0.00132575004308688 0.00112015323696282 0.0021079258010118
"jambe" 0.00686162840165228 0.0054901616303584 0.0296695105978045 0.0184410044432382 0.00729346240551651 0.0309217492339839 0.0163969370521587 0.0164368550817277 0.00777085308425159 0.0110418744686098 0.00606428138265616 0.00837740195821771 0.0250020090900162 0.0410082913639101 0.0380314900737811 0.026817117572432 0.00557455031960755 0.00988972951589774 0.0106398070648319 0.0221270090318428 0.00312382856428839 0.00331437510771719 0.03976543991218 0.0414558740865655
"craindre" 0.03019116496727 0.027450808151792 0.00940740579930385 0.0121780218021385 0.0125977987004376 0.0112442724487214 0.0409923426303966 0.0694000547895169 0.019427132710629 0.0231879363840806 0.0216581477952006 0.0282737316089848 0.0107151467528641 0.0230671638921995 0.00887401435054892 0.013408558786216 0.00557455031960755 0.0222518914107699 0.0212796141296638 0.0181039164805986 0.0109333999750094 0.0145832504739556 0.0134418388435538 0.0161607644744238
"foule" 0.00411697704099137 0.0186665495432186 0.0586153745956625 0.0173971740030549 0.0304999336957963 0.0543473168354869 0.00655877482086346 0.0292210757008492 0.0108791943179522 0.0051528747520179 0.00173265182361604 0 0.0250020090900162 0.0166596183665885 0.0152125960295124 0.0195971243798542 0.0130072840790843 0.00576900888427368 0.00354660235494396 0.00603463882686621 0.00780957141072098 0.000662875021543438 0.0336045971088845 0.0309162450815065
"charger" 0.0260741879262787 0.0340390021082221 0.0202621047985006 0.0219204392438492 0.0159130088847633 0.0281106811218036 0.0131175496417269 0.0146105378504246 0.014764620860078 0.0180350616320627 0.0199254959715845 0.0136132781821038 0.0169656490253681 0.0115335819460997 0.0253543267158541 0.013408558786216 0.0130072840790843 0.0140104501475218 0.0177330117747198 0.0181039164805986 0.015619142821442 0.02121200068939 0.0173623751729237 0.00702641933670601
"expliquer" 0.0260741879262787 0.00988229093464512 0.0086837591993574 0.0111341913619552 0.0106086725898422 0.0046851135203006 0.0196763244625904 0.00547895169390923 0.0427396919633837 0.0257643737600895 0.040717317854977 0.0376983088119797 0.0116080756489361 0.0153781092614663 0.021551177708476 0.0247542623745526 0.0111491006392151 0.0148345942738466 0.0159597105972478 0.00804618510248828 0.00937148569286518 0.0119317503877819 0.0212829115022935 0.014052838673412
"vent" 0.00411697704099137 0.00988229093464512 0.0123019921990897 0.0240081001242158 0.0218803872165495 0.0402919762745851 0.0213160181678063 0.00365263446260615 0.00543959715897611 0.00368062482286993 0.0164601923243524 0.00418870097910885 0.0107151467528641 0.0410082913639101 0.0202834613726832 0.0206285519787938 0.0111491006392151 0.00576900888427368 0.0177330117747198 0.00402309255124414 0.0515431713107585 0.0371210012064325 0.0296840607795146 0.017566048341765
"coin" 0.00686162840165228 0.00768622628250176 0.0267749241980187 0.0114821348420163 0.0324890598063917 0.0196774767852625 0.0196763244625904 0.00365263446260615 0.0132104502432277 0.0110418744686098 0.0147275405007364 0.00942457720299492 0.0205373646096561 0.0230671638921995 0.0228188940442687 0.0154714139840954 0.0278727515980378 0.0239001796634195 0.0159597105972478 0.0140808239293545 0.0109333999750094 0.00265150008617375 0.0268836776871076 0.0477796514896009
"valoir" 0.0219572108852873 0.0109803232607168 0.0217093979983935 0.0167012870429327 0.0238695133271449 0.00843320433654107 0.0163969370521587 0.00547895169390923 0.00932502370110191 0.0172989366674887 0.038118340119553 0.0198963296507671 0.0187515068175121 0.0179411274717107 0.0164803123653051 0.013408558786216 0.0148654675189535 0.0107138736422226 0.0656121435664633 0.0221270090318428 0.0109333999750094 0.027177875883281 0.00840114927722112 0.0154581225407532
"ensuite" 0.00274465136066091 0.0142744202389318 0.0108546989991968 0.00591503916103868 0.0358042699907174 0.0290477038258637 0.0180366307573745 0.00730526892521231 0.0163187914769283 0.0147224992914797 0.0103959109416963 0.00523587622388607 0.0160727201292961 0.0166596183665885 0.0190157450368905 0.0319742555671305 0.0148654675189535 0.0337899091793173 0.0124131082423039 0.0181039164805986 0.00937148569286518 0.00530300017234751 0.0336045971088845 0.0400505902192243
"relever" 0.0164679081639655 0.0230586788475053 0.02243304459834 0.0173971740030549 0.014586924811033 0.0365438854583447 0.0114778559365111 0.00913158615651539 0.0318604976454315 0.0176669991497757 0.0112622368535043 0.0188491544059898 0.0241090801939442 0.0294747094178104 0.021551177708476 0.00515713799469846 0.0111491006392151 0.00576900888427368 0.0177330117747198 0.0100577313781104 0.0140572285392978 0.0338066260987153 0.0117616089881096 0.00702641933670601
"souffrir" 0.0178402338442959 0.0219606465214336 0.0057891727995716 0.0125259652821996 0.0152499668478982 0.0140553405609018 0.0196763244625904 0.0310473929321523 0.0248667298696051 0.0213476239726456 0.00866325911808022 0.0157076286716582 0.0142868623371521 0.0230671638921995 0.0240866103800614 0.0226914071766732 0.0167236509588227 0.00329657650529925 0.0567456376791034 0.0301731941343311 0.0124953142571536 0.00662875021543438 0.0330445204904031 0.0189713322091062
"avancer" 0.0219572108852873 0.0505094869992973 0.00651281939951805 0.00730681308128308 0.0159130088847633 0.0768358617329298 0.00983816223129519 0.0182631723130308 0.019427132710629 0.0169308741852017 0.0216581477952006 0.00942457720299492 0.0116080756489361 0.0128150910512219 0.0139448796937197 0.0175342691819748 0.00743273375947674 0.0140104501475218 0.0141864094197759 0.0100577313781104 0.0124953142571536 0.0245263757971072 0.0134418388435538 0.0161607644744238
"mariage" 0.00548930272132182 0.00439212930428672 0.0057891727995716 0.0132218522423218 0.0179021349953587 0.0046851135203006 0.0114778559365111 0 0.029529241720156 0.0139863743269057 0.106558087152387 0.0733022671344049 0.0125010045450081 0.0243486729973216 0.00253543267158541 0.00412571039575877 0.0111491006392151 0 0.0195063129521918 0.0120692776537324 0.0484193427464701 0 0.0117616089881096 0.0119449128724002
"sébastien" 0 0 0 0.000347943480061099 0 0 0 0 0 0 0 0 0 0 0 0.505399523480449 0 0 0 0 0 0 0 0
"martial" 0.00137232568033046 0.00109803232607168 0 0.000347943480061099 0.000663042036865137 0 0 0 0 0.177774178944618 0.000866325911808022 0 0 0 0 0 0 0.000824144126324812 0 0 0 0 0 0
"nemo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.324145885534741 0 0
"bonheur" 0.00823395408198274 0.0175685172171469 0.0123019921990897 0.0205286653236048 0.0238695133271449 0.00562213622436072 0.0196763244625904 0.0200894895443339 0.0303063270285812 0.0206114990080716 0.0181928441479685 0.0209435048955443 0.0151797912332241 0.033319236733177 0.00887401435054892 0.0113457035883366 0.020440017838561 0.000824144126324812 0.0319194211944957 0.0603463882686621 0.0109333999750094 0.00132575004308688 0.0162422219359608 0.0203766160764474
"debout" 0.00686162840165228 0.00878425860857344 0.0123019921990897 0.0118300783220774 0.0318260177695266 0.0346698400502244 0.0131175496417269 0.02374212400694 0.019427132710629 0.0220837489372196 0.00693060729446418 0.00523587622388607 0.0303595824664482 0.0217856547870773 0.0164803123653051 0.0103142759893969 0 0.00329657650529925 0.00709320470988793 0.00402309255124414 0.0015619142821442 0.00530300017234751 0.042565823004587 0.0344294547498595
"dehors" 0.0109786054426436 0.0109803232607168 0.0274985707979651 0.0236601566441547 0.0152499668478982 0.0309217492339839 0.00983816223129519 0.00913158615651539 0.00932502370110191 0.0206114990080716 0.00693060729446418 0.0136132781821038 0.00625050227250404 0.0230671638921995 0.012677163357927 0.00928284839045723 0.00743273375947674 0.00988972951589774 0.00886650588735991 0.0120692776537324 0.0109333999750094 0.00729162523697782 0.0364049802012915 0.0365373805508713
"papier" 0.0507760501722269 0.0054901616303584 0.0282222173979116 0.0271395914447657 0.0232064712902798 0 0.0213160181678063 0 0.029529241720156 0.0198753740434976 0.0147275405007364 0.0104717524477721 0.0321454402585922 0.0179411274717107 0.0152125960295124 0.0206285519787938 0.0185818343986918 0.0189553149054707 0.00709320470988793 0.0100577313781104 0.00937148569286518 0.00331437510771719 0.00728099604025831 0.00772906127037662
"brusquement" 0.00548930272132182 0.0054901616303584 0.0137492853989826 0.013917739202444 0.00861954647924678 0.00937022704060119 0.00327938741043173 0.00182631723130308 0.0209813033274793 0.0235559988663676 0.0164601923243524 0.00837740195821771 0.0455393736996723 0.0627939461509874 0.0190157450368905 0.0154714139840954 0.00557455031960755 0.00576900888427368 0 0.00201154627562207 0.00312382856428839 0.00530300017234751 0.0453662060969941 0.0281056773468241
"don" 0.425420960902441 0.0911366830639494 0.00217093979983935 0.00835064352146637 0.00265216814746055 0 0.0180366307573745 0.00913158615651539 0.00155417061685032 0.00110418744686098 0.000866325911808022 0.00104717524477721 0.00267878668821602 0.00384452731536658 0.0012677163357927 0.00103142759893969 0.00371636687973837 0.00247243237897443 0.00531990353241595 0.0181039164805986 0.00312382856428839 0.00132575004308688 0.00112015323696282 0.00421585160202361
"échapper" 0.03019116496727 0.0362350667603654 0.00940740579930385 0.0135697957223829 0.00596737833178624 0.0290477038258637 0.0196763244625904 0.0255684412382431 0.0225354739443296 0.0276046861715245 0.00866325911808022 0.0188491544059898 0.00982221785679206 0.00768905463073315 0.021551177708476 0.00928284839045723 0.00929091719934592 0.0156587384001714 0.0159597105972478 0.0140808239293545 0.0406097713357491 0.0258521258401941 0.00952130251418394 0.00983698707138842
"offrir" 0.03019116496727 0.0285488404778637 0.014472931998929 0.0146136261625662 0.0285108075852009 0.0262366357136833 0.024595405578238 0.0219158067756369 0.0163187914769283 0.0103057495040358 0.0242571255306246 0.0230378553850987 0.0151797912332241 0.00768905463073315 0.0152125960295124 0.00618856559363815 0.0167236509588227 0.00824144126324812 0.0443325294367995 0.0261501015830869 0.00937148569286518 0.0232006257540203 0.0140019154620352 0.00843170320404722
"glisser" 0.00548930272132182 0.0186665495432186 0.0180911649986613 0.0267916479647046 0.00861954647924678 0.0252996130096232 0.0229557118730221 0.0127842206191215 0.019427132710629 0.0161947492206277 0.00606428138265616 0.00418870097910885 0.0241090801939442 0.0243486729973216 0.0253543267158541 0.0103142759893969 0.0130072840790843 0.0206036031581203 0.00177330117747198 0.00402309255124414 0.00468574284643259 0.0192233756247597 0.0268836776871076 0.0189713322091062
"garde" 0.0260741879262787 0.0219606465214336 0.0303931571977509 0.0236601566441547 0.0358042699907174 0.0168664086730821 0.00655877482086346 0.0146105378504246 0.0101021090095271 0.0213476239726456 0.00952958502988824 0.0397926593015341 0.0133939334410801 0.0243486729973216 0.0101417306863416 0.00721999319257785 0.0185818343986918 0.0123621618948722 0.0265995176620797 0.0261501015830869 0.00624765712857678 0.00397725012926063 0.00560076618481408 0.00421585160202361
"forme" 0.0205848852049568 0.0131763879128602 0.0108546989991968 0.0118300783220774 0.0198912611059541 0.0505992260192464 0.0180366307573745 0.0365263446260615 0.00466251185055095 0.00809737461031385 0.00606428138265616 0.00418870097910885 0.0125010045450081 0.00768905463073315 0.0316929083948176 0.0474456695512259 0.00557455031960755 0.00412072063162406 0.00531990353241595 0.00603463882686621 0.00624765712857678 0.0821965026713863 0.00392053632936986 0.00702641933670601
"gris" 0.0109786054426436 0.0142744202389318 0.00506552619962515 0.0114821348420163 0.0159130088847633 0.00562213622436072 0.0114778559365111 0.00182631723130308 0.00310834123370064 0.00441674978744392 0.00259897773542407 0.00628305146866328 0.0169656490253681 0.0192226365768329 0.012677163357927 0.0165028415830351 0.0111491006392151 0.183784140170433 0.00354660235494396 0 0 0.00994312532315157 0.0100813791326653 0.0224845418774592
"triste" 0.00960627976231319 0.0252547434996486 0.0195384581985542 0.0233122131640936 0.00994563055297706 0.00843320433654107 0.0114778559365111 0.0219158067756369 0.0101021090095271 0.0121460619154708 0.00346530364723209 0.00837740195821771 0.0142868623371521 0.0371637640485436 0.0443700717527446 0.0526028075459243 0.0111491006392151 0.0107138736422226 0.0638388423889913 0.0382193792368193 0.0109333999750094 0.00530300017234751 0.00616084280329549 0.0168634064080944
"cause" 0.0192125595246264 0.030744905130007 0.0195384581985542 0.0163533435628716 0.029173849622066 0.0243625903055631 0.0114778559365111 0.00913158615651539 0.00777085308425159 0.0169308741852017 0.0207918218833925 0.0115189276925493 0.00892928896072006 0.00897056373585534 0.0240866103800614 0.026817117572432 0.00743273375947674 0.0115380177685474 0.0248262164846077 0.0482771106149297 0.0187429713857304 0.0086173752800647 0.0134418388435538 0.014052838673412
"vérité" 0.015095582483635 0.00329409697821504 0.0253276309981258 0.0180930609631771 0.00331521018432569 0.00187404540812024 0.0262350992834539 0.0639211030956077 0.0256438151780302 0.0349659358172643 0.0173265182361604 0.0282737316089848 0.00892928896072006 0.00256301821024438 0.012677163357927 0.00721999319257785 0.0148654675189535 0.0288450444213684 0.00709320470988793 0.0181039164805986 0.0265525427964513 0.00198862506463031 0.00728099604025831 0.0168634064080944
"emporter" 0.0178402338442959 0.0131763879128602 0.0115783455991432 0.0153095131226884 0.0119347566635725 0.0290477038258637 0.0147572433469428 0.0328737101634554 0.0116562796263774 0.00883349957488783 0.0077969332062722 0.0136132781821038 0.0107151467528641 0.0205041456819551 0.0190157450368905 0.0175342691819748 0.00371636687973837 0.0107138736422226 0.0212796141296638 0.0100577313781104 0.0187429713857304 0.0245263757971072 0.0319243672534403 0.0372400224845419
"adresser" 0.0164679081639655 0.0362350667603654 0.0303931571977509 0.0142656826825051 0.00729346240551651 0.00281106811218036 0.0049190811156476 0.00182631723130308 0.0271979857948806 0.0165628117029147 0.0563111842675214 0.0502644117493062 0.00982221785679206 0.00384452731536658 0.0266220430516468 0.0206285519787938 0.00371636687973837 0.0247243237897443 0.0124131082423039 0.00402309255124414 0.0171810571035862 0.00994312532315157 0.00336045971088845 0.00351320966835301
"jurer" 0.015095582483635 0.030744905130007 0.0202621047985006 0.0142656826825051 0.0198912611059541 0.0103072497446613 0.00655877482086346 0.00182631723130308 0.0209813033274793 0.0382784981578473 0.00952958502988824 0.00314152573433164 0.0169656490253681 0.00640754552561096 0.00887401435054892 0.00412571039575877 0.0445964025568604 0.0181311707791459 0.00354660235494396 0.00402309255124414 0 0.00265150008617375 0.0296840607795146 0.021079258010118
"doigt" 0.0137232568033046 0.00988229093464512 0.0282222173979116 0.0236601566441547 0.0112717146267073 0.0346698400502244 0.0196763244625904 0.0146105378504246 0.0101021090095271 0.0132502493623318 0.0103959109416963 0.00837740195821771 0.0303595824664482 0.033319236733177 0.0202834613726832 0.0195971243798542 0.0130072840790843 0.0148345942738466 0.0106398070648319 0.00603463882686621 0.00312382856428839 0.0086173752800647 0.0134418388435538 0.0231871838111298
"miss" 0 0 0 0.0135697957223829 0.00265216814746055 0 0 0 0.0450709478886592 0 0.000866325911808022 0 0 0 0 0 0.00371636687973837 0.300812606108556 0 0 0 0 0 0
"taire" 0.00548930272132182 0.00658819395643008 0.00940740579930385 0.00730681308128308 0.0238695133271449 0.0140553405609018 0.0131175496417269 0.0219158067756369 0.0248667298696051 0.0316533734766814 0.0077969332062722 0.00418870097910885 0.0285737246743042 0.026911691207566 0.0190157450368905 0.0299114003692511 0.00743273375947674 0.00494486475794887 0.00886650588735991 0.00603463882686621 0.00937148569286518 0.00596587519389094 0.0268836776871076 0.0288083192804947
"former" 0.03019116496727 0.0340390021082221 0.0159202251988219 0.0180930609631771 0.0205543031428193 0.0384179308664649 0.00819846852607933 0.0310473929321523 0.00777085308425159 0.00331256234058294 0.0121285627653123 0.0104717524477721 0.0125010045450081 0.00640754552561096 0.00380314900737811 0.00825142079151754 0.00371636687973837 0.00329657650529925 0.0141864094197759 0.0261501015830869 0.0281144570785955 0.0735791273913216 0.00560076618481408 0.00281056773468241
